JobID|JobIDRaw|ElapsedRaw|Account|AllocCPUS|CPUTimeRAW|NNodes|AllocNodes|NCPUS|Partition|TotalCPU|User|ExitCode|State|Reservation|ReservationId|AllocTRES
471356|471356|171083|f202408918cpcaa3g|128|21898624|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
471357|471357|171083|f202408918cpcaa3g|128|21898624|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
471358|471358|171083|f202408918cpcaa3g|128|21898624|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
471359|471359|171084|f202408918cpcaa3g|128|21898752|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
471360|471360|171083|f202408918cpcaa3g|128|21898624|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
471361|471361|171083|f202408918cpcaa3g|128|21898624|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
471362|471362|171083|f202408918cpcaa3g|128|21898624|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
471363|471363|171083|f202408918cpcaa3g|128|21898624|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
471364|471364|203908|f202408918cpcaa3g|128|26100224|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|TIMEOUT|||billing=128,cpu=128,mem=70G,node=1
471365|471365|171104|f202408918cpcaa3g|128|21901312|1|1|128|normal-a100-80|00:00:00|fcarvalho|0:0|COMPLETED|||billing=128,cpu=128,mem=70G,node=1
479445|479445|0|f202411426cpcaa0a|0|0|12|0|0|large-arm|00:00:00|nonnius|0:0|CANCELLED by 30369|||
479463|479463|14149|i20240005g|128|1811072|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
479464|479464|14401|i20240005g|128|1843328|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
479466|479466|24496|i20240005g|128|3135488|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
479467|479467|27105|i20240005g|128|3469440|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
479468|479468|16052|i20240005g|128|2054656|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
479469|479469|18018|i20240005g|128|2306304|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
479480|479480|77383|f202414450cpcaa3x|2048|158480384|16|16|2048|normal-x86|00:00:00|palves|0:0|COMPLETED|||billing=2048,cpu=2048,mem=3872G,node=16
479482|479482|132725|f202500006inoviablueoasisx|1280|169888000|10|10|1280|normal-x86|00:00:00|jmuralha|0:0|COMPLETED|||billing=1280,cpu=1280,mem=2420G,node=10
479521|479521|255735|f202407872cpcaa2a|288|73651680|6|6|288|large-arm|00:00:00|jnicoules|0:0|COMPLETED|||billing=288,cpu=288,mem=180000M,node=6
479525|479525|226147|f202500064cpcaa3x|128|28946816|1|1|128|large-x86|00:00:00|bruno.faria|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479526|479526|237101|f202500064cpcaa3x|128|30348928|1|1|128|large-x86|00:00:00|bruno.faria|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479621|479621|82352|f202407067cpcaa3x|8192|674627584|64|64|8192|large-x86|00:00:00|franciscovide|0:0|COMPLETED|||billing=8192,cpu=8192,mem=15488G,node=64
479626|479626|147795|macc|48|7094160|1|1|48|all-arm|00:00:00|easybuild|0:0|COMPLETED|||billing=48,cpu=48,mem=30000M,node=1
479690|479690|172804|f202500064cpcaa3x|128|22118912|1|1|128|large-x86|00:00:00|bruno.faria|0:0|TIMEOUT|||billing=128,cpu=128,mem=242G,node=1
479691|479691|172826|f202500064cpcaa3x|128|22121728|1|1|128|large-x86|00:00:00|bruno.faria|0:0|TIMEOUT|||billing=128,cpu=128,mem=242G,node=1
479701|479701|34218|f202409642cpcaa1g|128|4379904|1|1|128|normal-a100-80|00:00:00|anafsousa|0:0|TIMEOUT|||billing=128,cpu=128,mem=484G,node=1
479703|479703|34222|f202409642cpcaa1g|128|4380416|1|1|128|normal-a100-80|00:00:00|anafsousa|0:0|TIMEOUT|||billing=128,cpu=128,mem=484G,node=1
479750|479750|32531|f202500196cpcaa3a|4608|149902848|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479751|479751|544|f202500196cpcaa3a|4608|2506752|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479766|479766|22210|f202500196cpcaa3a|4608|102343680|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479767|479767|658|f202500196cpcaa3a|4608|3032064|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479768|479768|28962|f202500196cpcaa3a|4608|133456896|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479769|479769|656|f202500196cpcaa3a|4608|3022848|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479770|479770|33322|f202500196cpcaa3a|4608|153547776|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479771|479771|717|f202500196cpcaa3a|4608|3303936|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479772|479772|38436|f202500196cpcaa3a|4608|177113088|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479773|479773|644|f202500196cpcaa3a|4608|2967552|96|96|4608|normal-arm|00:00:00|gareth|0:0|COMPLETED|||billing=4608,cpu=4608,mem=2812.50G,node=96
479803|479803|172811|f202500064cpcaa3x|128|22119808|1|1|128|large-x86|00:00:00|bruno.faria|0:0|TIMEOUT|||billing=128,cpu=128,mem=242G,node=1
479805|479805|172827|f202500064cpcaa3x|128|22121856|1|1|128|large-x86|00:00:00|bruno.faria|0:0|TIMEOUT|||billing=128,cpu=128,mem=242G,node=1
479808|479808|65319|f2025hpcvlab00005ubig|128|8360832|1|1|128|normal-a100-40|00:00:00|cristiano|0:0|CANCELLED by 30420|||billing=128,cpu=128,mem=484G,node=1
479816|479816|60659|f202400001voucherdeucalionx|128|7764352|1|1|128|normal-x86|00:00:00|melissaalmada|1:0|FAILED|||billing=128,cpu=128,mem=242G,node=1
479817|479817|172802|f202500064cpcaa3x|128|22118656|1|1|128|large-x86|00:00:00|bruno.faria|0:0|TIMEOUT|||billing=128,cpu=128,mem=242G,node=1
479818|479818|172821|f202500064cpcaa3x|128|22121088|1|1|128|large-x86|00:00:00|bruno.faria|0:0|TIMEOUT|||billing=128,cpu=128,mem=242G,node=1
479822|479822|150383|f202410822cpcaa1g|256|38498048|2|2|256|normal-a100-40|00:00:00|jrcsantos|0:0|COMPLETED|||billing=256,cpu=256,mem=968G,node=2
479833_4|479837|39555|f202500005cpcaa3x|128|5063040|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_6|479839|41808|f202500005cpcaa3x|128|5351424|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_7|479840|33202|f202500005cpcaa3x|128|4249856|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
