JobID|JobIDRaw|ElapsedRaw|Account|AllocCPUS|CPUTimeRAW|NNodes|AllocNodes|NCPUS|Partition|TotalCPU|User|ExitCode|State|Reservation|ReservationId|AllocTRES
244657_153|244926|3883|f202411063cpcaa3a|528|2050224|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_154|244927|2346|f202411063cpcaa3a|528|1238688|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_155|244928|2710|f202411063cpcaa3a|528|1430880|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_156|244929|2682|f202411063cpcaa3a|528|1416096|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_157|244930|9904|f202411063cpcaa3a|528|5229312|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_158|244931|1961|f202411063cpcaa3a|528|1035408|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_159|244932|1991|f202411063cpcaa3a|528|1051248|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_160|244933|1620|f202411063cpcaa3a|528|855360|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_161|244934|2049|f202411063cpcaa3a|528|1081872|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_162|244935|2077|f202411063cpcaa3a|528|1096656|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_163|244936|2616|f202411063cpcaa3a|528|1381248|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_164|244937|2520|f202411063cpcaa3a|528|1330560|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_165|244938|3571|f202411063cpcaa3a|528|1885488|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
244657_166|244939|3093|f202411063cpcaa3a|528|1633104|11|11|528|normal-arm|00:00:00|psilva|0:0|COMPLETED|||billing=528,cpu=528,mem=319G,node=11
